OID_,Value,Count,Red,Green,Blue,Opacity,1992_Code,1992_Class,2001_Code,2001_Class,Class_Name,1992_Color,1992_Col_1,1992_Col_2,2001_Color,2001_Col_1,2001_Col_2,Change_Red,Change_Gre,Change_Blu,Bivariate_
,399,0.000000000000000,249,209,0,255,16,Estuarine Forested Wetland,24,Tundra,Estuarine Forested Wetland to Tundra,0.235294117647000,0.000000000000000,0.235294117647000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,1624
,400,0.000000000000000,170,249,239,255,16,Estuarine Forested Wetland,25,Snow/Ice,Estuarine Forested Wetland to Snow/Ice,0.235294117647000,0.000000000000000,0.235294117647000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000,1625
,401,0.000000000000000,0,0,0,255,17,Estuarine Scrub/Shrub Wetland,1,Unclassified,Estuarine Scrub/Shrub Wetland to Unclassified,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1701
,402,0.000000000000000,242,242,242,255,17,Estuarine Scrub/Shrub Wetland,2,High Intensity Developed,Estuarine Scrub/Shrub Wetland to High Intensity Developed,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,1702
,403,0.000000000000000,168,153,168,255,17,Estuarine Scrub/Shrub Wetland,3,Medium Intensity Developed,Estuarine Scrub/Shrub Wetland to Medium Intensity Developed,0.427450980392000,0.000000000000000,0.427450980392000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000,1703
,404,0.000000000000000,142,117,124,255,17,Estuarine Scrub/Shrub Wetland,4,Low Intensity Developed,Estuarine Scrub/Shrub Wetland to Low Intensity Developed,0.427450980392000,0.000000000000000,0.427450980392000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000,1704
,405,0.000000000000000,193,204,56,255,17,Estuarine Scrub/Shrub Wetland,5,Developed Open Space,Estuarine Scrub/Shrub Wetland to Developed Open Space,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000,1705
,406,0.000000000000000,84,33,0,255,17,Estuarine Scrub/Shrub Wetland,6,Cultivated,Estuarine Scrub/Shrub Wetland to Cultivated,0.427450980392000,0.000000000000000,0.427450980392000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,1706
,407,0.000000000000000,193,160,79,255,17,Estuarine Scrub/Shrub Wetland,7,Pasture/Hay,Estuarine Scrub/Shrub Wetland to Pasture/Hay,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000,1707
,408,0.000000000000000,242,186,135,255,17,Estuarine Scrub/Shrub Wetland,8,Grassland,Estuarine Scrub/Shrub Wetland to Grassland,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000,1708
,409,0.000000000000000,0,242,0,255,17,Estuarine Scrub/Shrub Wetland,9,Deciduous Forest,Estuarine Scrub/Shrub Wetland to Deciduous Forest,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,1709
,410,0.000000000000000,0,58,0,255,17,Estuarine Scrub/Shrub Wetland,10,Evergreen Forest,Estuarine Scrub/Shrub Wetland to Evergreen Forest,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,1710
,411,0.000000000000000,7,160,58,255,17,Estuarine Scrub/Shrub Wetland,11,Mixed Forest,Estuarine Scrub/Shrub Wetland to Mixed Forest,0.427450980392000,0.000000000000000,0.427450980392000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000,1711
,412,0.000000000000000,109,109,0,255,17,Estuarine Scrub/Shrub Wetland,12,Scrub/Shrub,Estuarine Scrub/Shrub Wetland to Scrub/Shrub,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,1712
,413,0.000000000000000,0,91,91,255,17,Estuarine Scrub/Shrub Wetland,13,Palustrine Forested Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Forested Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000,1713
,414,0.000000000000000,242,109,0,255,17,Estuarine Scrub/Shrub Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Scrub/Shrub Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,1714
,415,0.000000000000000,242,0,242,255,17,Estuarine Scrub/Shrub Wetland,15,Palustrine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Palustrine Emergent Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,1715
,416,0.000000000000000,61,0,61,255,17,Estuarine Scrub/Shrub Wetland,16,Estuarine Forested Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Forested Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000,1716
,417,722.000000000000000,193,216,221,255,17,Estuarine Scrub/Shrub Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Scrub/Shrub Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000,1717
,418,0.000000000000000,175,0,175,255,17,Estuarine Scrub/Shrub Wetland,18,Estuarine Emergent Wetland,Estuarine Scrub/Shrub Wetland to Estuarine Emergent Wetland,0.427450980392000,0.000000000000000,0.427450980392000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000,1718
,419,0.000000000000000,0,242,242,255,17,Estuarine Scrub/Shrub Wetland,19,Unconsolidated Shore,Estuarine Scrub/Shrub Wetland to Unconsolidated Shore,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,1719
,420,0.000000000000000,242,242,0,255,17,Estuarine Scrub/Shrub Wetland,20,Bare Land,Estuarine Scrub/Shrub Wetland to Bare Land,0.427450980392000,0.000000000000000,0.427450980392000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,1720
,421,0.000000000000000,0,0,119,255,17,Estuarine Scrub/Shrub Wetland,21,Water,Estuarine Scrub/Shrub Wetland to Water,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000,1721
,422,0.000000000000000,0,0,242,255,17,Estuarine Scrub/Shrub Wetland,22,Palustrine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Palustrine Aquatic Bed,0.427450980392000,0.000000000000000,0.427450980392000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,1722
,423,0.000000000000000,102,117,219,255,17,Estuarine Scrub/Shrub Wetland,23,Estuarine Aquatic Bed,Estuarine Scrub/Shrub Wetland to Estuarine Aquatic Bed,0.427450980392000,0.000000000000000,0.427450980392000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000,1723
,424,0.000000000000000,249,209,0,255,17,Estuarine Scrub/Shrub Wetland,24,Tundra,Estuarine Scrub/Shrub Wetland to Tundra,0.427450980392000,0.000000000000000,0.427450980392000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,1724
,425,0.000000000000000,170,249,239,255,17,Estuarine Scrub/Shrub Wetland,25,Snow/Ice,Estuarine Scrub/Shrub Wetland to Snow/Ice,0.427450980392000,0.000000000000000,0.427450980392000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000,1725
,426,0.000000000000000,0,0,0,255,18,Estuarine Emergent Wetland,1,Unclassified,Estuarine Emergent Wetland to Unclassified,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1801
,427,0.000000000000000,242,242,242,255,18,Estuarine Emergent Wetland,2,High Intensity Developed,Estuarine Emergent Wetland to High Intensity Developed,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,1802
,428,0.000000000000000,168,153,168,255,18,Estuarine Emergent Wetland,3,Medium Intensity Developed,Estuarine Emergent Wetland to Medium Intensity Developed,0.686274509804000,0.000000000000000,0.686274509804000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000,1803
,429,0.000000000000000,142,117,124,255,18,Estuarine Emergent Wetland,4,Low Intensity Developed,Estuarine Emergent Wetland to Low Intensity Developed,0.686274509804000,0.000000000000000,0.686274509804000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000,1804
,430,0.000000000000000,193,204,56,255,18,Estuarine Emergent Wetland,5,Developed Open Space,Estuarine Emergent Wetland to Developed Open Space,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000,1805
,431,0.000000000000000,84,33,0,255,18,Estuarine Emergent Wetland,6,Cultivated,Estuarine Emergent Wetland to Cultivated,0.686274509804000,0.000000000000000,0.686274509804000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,1806
,432,0.000000000000000,193,160,79,255,18,Estuarine Emergent Wetland,7,Pasture/Hay,Estuarine Emergent Wetland to Pasture/Hay,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000,1807
,433,0.000000000000000,242,186,135,255,18,Estuarine Emergent Wetland,8,Grassland,Estuarine Emergent Wetland to Grassland,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000,1808
,434,0.000000000000000,0,242,0,255,18,Estuarine Emergent Wetland,9,Deciduous Forest,Estuarine Emergent Wetland to Deciduous Forest,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,1809
,435,0.000000000000000,0,58,0,255,18,Estuarine Emergent Wetland,10,Evergreen Forest,Estuarine Emergent Wetland to Evergreen Forest,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,1810
,436,0.000000000000000,7,160,58,255,18,Estuarine Emergent Wetland,11,Mixed Forest,Estuarine Emergent Wetland to Mixed Forest,0.686274509804000,0.000000000000000,0.686274509804000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000,1811
,437,0.000000000000000,109,109,0,255,18,Estuarine Emergent Wetland,12,Scrub/Shrub,Estuarine Emergent Wetland to Scrub/Shrub,0.686274509804000,0.000000000000000,0.686274509804000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,1812
,438,0.000000000000000,0,91,91,255,18,Estuarine Emergent Wetland,13,Palustrine Forested Wetland,Estuarine Emergent Wetland to Palustrine Forested Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000,1813
,439,0.000000000000000,242,109,0,255,18,Estuarine Emergent Wetland,14,Palustrine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Palustrine Scrub/Shrub Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,1814
,440,0.000000000000000,242,0,242,255,18,Estuarine Emergent Wetland,15,Palustrine Emergent Wetland,Estuarine Emergent Wetland to Palustrine Emergent Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,1815
,441,0.000000000000000,61,0,61,255,18,Estuarine Emergent Wetland,16,Estuarine Forested Wetland,Estuarine Emergent Wetland to Estuarine Forested Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000,1816
,442,0.000000000000000,109,0,109,255,18,Estuarine Emergent Wetland,17,Estuarine Scrub/Shrub Wetland,Estuarine Emergent Wetland to Estuarine Scrub/Shrub Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,1817
,443,557.000000000000000,193,216,221,255,18,Estuarine Emergent Wetland,18,Estuarine Emergent Wetland,Estuarine Emergent Wetland to Estuarine Emergent Wetland,0.686274509804000,0.000000000000000,0.686274509804000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000,1818
,444,0.000000000000000,0,242,242,255,18,Estuarine Emergent Wetland,19,Unconsolidated Shore,Estuarine Emergent Wetland to Unconsolidated Shore,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,1819
,445,0.000000000000000,242,242,0,255,18,Estuarine Emergent Wetland,20,Bare Land,Estuarine Emergent Wetland to Bare Land,0.686274509804000,0.000000000000000,0.686274509804000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,1820
,446,0.000000000000000,0,0,119,255,18,Estuarine Emergent Wetland,21,Water,Estuarine Emergent Wetland to Water,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000,1821
,447,0.000000000000000,0,0,242,255,18,Estuarine Emergent Wetland,22,Palustrine Aquatic Bed,Estuarine Emergent Wetland to Palustrine Aquatic Bed,0.686274509804000,0.000000000000000,0.686274509804000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,1822
,448,0.000000000000000,102,117,219,255,18,Estuarine Emergent Wetland,23,Estuarine Aquatic Bed,Estuarine Emergent Wetland to Estuarine Aquatic Bed,0.686274509804000,0.000000000000000,0.686274509804000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000,1823
,449,0.000000000000000,249,209,0,255,18,Estuarine Emergent Wetland,24,Tundra,Estuarine Emergent Wetland to Tundra,0.686274509804000,0.000000000000000,0.686274509804000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,1824
,450,0.000000000000000,170,249,239,255,18,Estuarine Emergent Wetland,25,Snow/Ice,Estuarine Emergent Wetland to Snow/Ice,0.686274509804000,0.000000000000000,0.686274509804000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000,1825
,451,0.000000000000000,0,0,0,255,19,Unconsolidated Shore,1,Unclassified,Unconsolidated Shore to Unclassified,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1901
,452,2.000000000000000,242,242,242,255,19,Unconsolidated Shore,2,High Intensity Developed,Unconsolidated Shore to High Intensity Developed,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,1902
,453,1.000000000000000,168,153,168,255,19,Unconsolidated Shore,3,Medium Intensity Developed,Unconsolidated Shore to Medium Intensity Developed,0.000000000000000,0.949019607843000,0.949019607843000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000,1903
,454,0.000000000000000,142,117,124,255,19,Unconsolidated Shore,4,Low Intensity Developed,Unconsolidated Shore to Low Intensity Developed,0.000000000000000,0.949019607843000,0.949019607843000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000,1904
,455,0.000000000000000,193,204,56,255,19,Unconsolidated Shore,5,Developed Open Space,Unconsolidated Shore to Developed Open Space,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000,1905
,456,0.000000000000000,84,33,0,255,19,Unconsolidated Shore,6,Cultivated,Unconsolidated Shore to Cultivated,0.000000000000000,0.949019607843000,0.949019607843000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,1906
,457,0.000000000000000,193,160,79,255,19,Unconsolidated Shore,7,Pasture/Hay,Unconsolidated Shore to Pasture/Hay,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000,1907
,458,0.000000000000000,242,186,135,255,19,Unconsolidated Shore,8,Grassland,Unconsolidated Shore to Grassland,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000,1908
,459,0.000000000000000,0,242,0,255,19,Unconsolidated Shore,9,Deciduous Forest,Unconsolidated Shore to Deciduous Forest,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,1909
,460,0.000000000000000,0,58,0,255,19,Unconsolidated Shore,10,Evergreen Forest,Unconsolidated Shore to Evergreen Forest,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,1910
,461,0.000000000000000,7,160,58,255,19,Unconsolidated Shore,11,Mixed Forest,Unconsolidated Shore to Mixed Forest,0.000000000000000,0.949019607843000,0.949019607843000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000,1911
,462,0.000000000000000,109,109,0,255,19,Unconsolidated Shore,12,Scrub/Shrub,Unconsolidated Shore to Scrub/Shrub,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,1912
,463,0.000000000000000,0,91,91,255,19,Unconsolidated Shore,13,Palustrine Forested Wetland,Unconsolidated Shore to Palustrine Forested Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000,1913
,464,0.000000000000000,242,109,0,255,19,Unconsolidated Shore,14,Palustrine Scrub/Shrub Wetland,Unconsolidated Shore to Palustrine Scrub/Shrub Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,1914
,465,0.000000000000000,242,0,242,255,19,Unconsolidated Shore,15,Palustrine Emergent Wetland,Unconsolidated Shore to Palustrine Emergent Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,1915
,466,0.000000000000000,61,0,61,255,19,Unconsolidated Shore,16,Estuarine Forested Wetland,Unconsolidated Shore to Estuarine Forested Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000,1916
,467,0.000000000000000,109,0,109,255,19,Unconsolidated Shore,17,Estuarine Scrub/Shrub Wetland,Unconsolidated Shore to Estuarine Scrub/Shrub Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,1917
,468,0.000000000000000,175,0,175,255,19,Unconsolidated Shore,18,Estuarine Emergent Wetland,Unconsolidated Shore to Estuarine Emergent Wetland,0.000000000000000,0.949019607843000,0.949019607843000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000,1918
,469,4537.000000000000000,193,216,221,255,19,Unconsolidated Shore,19,Unconsolidated Shore,Unconsolidated Shore to Unconsolidated Shore,0.000000000000000,0.949019607843000,0.949019607843000,0.756862745098000,0.847058823529000,0.866666666667000,0.309803921569000,0.309803921569000,0.254901960784000,1919
,470,1.000000000000000,242,242,0,255,19,Unconsolidated Shore,20,Bare Land,Unconsolidated Shore to Bare Land,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,1920
,471,4.000000000000000,0,0,119,255,19,Unconsolidated Shore,21,Water,Unconsolidated Shore to Water,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.466666666667000,0.000000000000000,0.000000000000000,0.466666666667000,1921
,472,0.000000000000000,0,0,242,255,19,Unconsolidated Shore,22,Palustrine Aquatic Bed,Unconsolidated Shore to Palustrine Aquatic Bed,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,1922
,473,0.000000000000000,102,117,219,255,19,Unconsolidated Shore,23,Estuarine Aquatic Bed,Unconsolidated Shore to Estuarine Aquatic Bed,0.000000000000000,0.949019607843000,0.949019607843000,0.400000000000000,0.458823529412000,0.858823529412000,0.400000000000000,0.458823529412000,0.858823529412000,1923
,474,0.000000000000000,249,209,0,255,19,Unconsolidated Shore,24,Tundra,Unconsolidated Shore to Tundra,0.000000000000000,0.949019607843000,0.949019607843000,0.976470588235000,0.819607843137000,0.000000000000000,0.976470588235000,0.819607843137000,0.000000000000000,1924
,475,0.000000000000000,170,249,239,255,19,Unconsolidated Shore,25,Snow/Ice,Unconsolidated Shore to Snow/Ice,0.000000000000000,0.949019607843000,0.949019607843000,0.666666666667000,0.976470588235000,0.937254901961000,0.666666666667000,0.976470588235000,0.937254901961000,1925
,476,0.000000000000000,0,0,0,255,20,Bare Land,1,Unclassified,Bare Land to Unclassified,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2001
,477,1306.000000000000000,242,242,242,255,20,Bare Land,2,High Intensity Developed,Bare Land to High Intensity Developed,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,0.949019607843000,2002
,478,2131.000000000000000,168,153,168,255,20,Bare Land,3,Medium Intensity Developed,Bare Land to Medium Intensity Developed,0.949019607843000,0.949019607843000,0.000000000000000,0.658823529412000,0.600000000000000,0.658823529412000,0.658823529412000,0.600000000000000,0.658823529412000,2003
,479,1596.000000000000000,142,117,124,255,20,Bare Land,4,Low Intensity Developed,Bare Land to Low Intensity Developed,0.949019607843000,0.949019607843000,0.000000000000000,0.556862745098000,0.458823529412000,0.486274509804000,0.556862745098000,0.458823529412000,0.486274509804000,2004
,480,1575.000000000000000,193,204,56,255,20,Bare Land,5,Developed Open Space,Bare Land to Developed Open Space,0.949019607843000,0.949019607843000,0.000000000000000,0.756862745098000,0.800000000000000,0.219607843137000,0.756862745098000,0.800000000000000,0.219607843137000,2005
,481,0.000000000000000,84,33,0,255,20,Bare Land,6,Cultivated,Bare Land to Cultivated,0.949019607843000,0.949019607843000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,0.329411764706000,0.125490196078000,0.000000000000000,2006
,482,0.000000000000000,193,160,79,255,20,Bare Land,7,Pasture/Hay,Bare Land to Pasture/Hay,0.949019607843000,0.949019607843000,0.000000000000000,0.756862745098000,0.627450980392000,0.309803921569000,0.756862745098000,0.627450980392000,0.309803921569000,2007
,483,1022.000000000000000,242,186,135,255,20,Bare Land,8,Grassland,Bare Land to Grassland,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.729411764706000,0.529411764706000,0.949019607843000,0.729411764706000,0.529411764706000,2008
,484,0.000000000000000,0,242,0,255,20,Bare Land,9,Deciduous Forest,Bare Land to Deciduous Forest,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.000000000000000,2009
,485,115.000000000000000,0,58,0,255,20,Bare Land,10,Evergreen Forest,Bare Land to Evergreen Forest,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,0.000000000000000,0.227450980392000,0.000000000000000,2010
,486,0.000000000000000,7,160,58,255,20,Bare Land,11,Mixed Forest,Bare Land to Mixed Forest,0.949019607843000,0.949019607843000,0.000000000000000,0.027450980392200,0.627450980392000,0.227450980392000,0.027450980392200,0.627450980392000,0.227450980392000,2011
,487,730.000000000000000,109,109,0,255,20,Bare Land,12,Scrub/Shrub,Bare Land to Scrub/Shrub,0.949019607843000,0.949019607843000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,2012
,488,0.000000000000000,0,91,91,255,20,Bare Land,13,Palustrine Forested Wetland,Bare Land to Palustrine Forested Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.356862745098000,0.356862745098000,0.000000000000000,0.356862745098000,0.356862745098000,2013
,489,2.000000000000000,242,109,0,255,20,Bare Land,14,Palustrine Scrub/Shrub Wetland,Bare Land to Palustrine Scrub/Shrub Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,0.949019607843000,0.427450980392000,0.000000000000000,2014
,490,0.000000000000000,242,0,242,255,20,Bare Land,15,Palustrine Emergent Wetland,Bare Land to Palustrine Emergent Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,2015
,491,0.000000000000000,61,0,61,255,20,Bare Land,16,Estuarine Forested Wetland,Bare Land to Estuarine Forested Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.235294117647000,0.000000000000000,0.235294117647000,0.235294117647000,0.000000000000000,0.235294117647000,2016
,492,0.000000000000000,109,0,109,255,20,Bare Land,17,Estuarine Scrub/Shrub Wetland,Bare Land to Estuarine Scrub/Shrub Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.427450980392000,0.000000000000000,0.427450980392000,0.427450980392000,0.000000000000000,0.427450980392000,2017
,493,0.000000000000000,175,0,175,255,20,Bare Land,18,Estuarine Emergent Wetland,Bare Land to Estuarine Emergent Wetland,0.949019607843000,0.949019607843000,0.000000000000000,0.686274509804000,0.000000000000000,0.686274509804000,0.686274509804000,0.000000000000000,0.686274509804000,2018
,494,9.000000000000000,0,242,242,255,20,Bare Land,19,Unconsolidated Shore,Bare Land to Unconsolidated Shore,0.949019607843000,0.949019607843000,0.000000000000000,0.000000000000000,0.949019607843000,0.949019607843000,0.000000000000000,0.949019607843000,0.949019607843000,2019
