"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","year","Value"
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2009,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2009,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2009,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2009,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2009,0.0253807106598985
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0.010126582278481
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0.100520340586566
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2009,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2009,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2009,0.00160642570281125
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0.0554272517321016
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2009,0.0827067669172932
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2009,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2009,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2009,0.00997340425531915
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0.00977777777777778
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0.00622083981337481
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2009,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2009,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2009,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2009,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2009,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2009,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2009,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2009,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0.000885641536588066
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0.000347312668229574
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0.000104058272632674
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2010,0.00922934933087217
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0.0753071739992073
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0.0807817589576547
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0.00233826968043648
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2010,0.000245098039215686
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0.000422654268808115
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0.000777000777000777
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2010,0.00265957446808511
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0.00177777777777778
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0.00259201658890617
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0.000649772579597141
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2010,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2010,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2010,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2010,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2010,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2010,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0.00426214989483007
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0.00247362677337214
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0.00385015608740895
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0.00113253749617386
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0.000321957501609788
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0.000605510142294883
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2011,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2011,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2011,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2011,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2011,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2011,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.00405147759771211
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0.00586737517989594
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.00791912384161752
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0.195876288659794
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0.192307692307692
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.000145507457257184
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0.000434140835286967
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.00218522372528616
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0.00709219858156028
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0.00195503421309873
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.00754147812971342
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.0424559111691705
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0.25
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0.0409315455187015
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.00499300978629918
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.000918273645546373
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0.136752136752137
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.00141911069063387
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.0186170212765957
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0.0373333333333333
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.0233281493001555
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0.00194931773879142
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2012,0.000376860749952892
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0.00264550264550265
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0.00130208333333333
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2012,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2012,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2012,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2012,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2012,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2012,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0.00166825548141087
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0.00160522528506587
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0.00117944397641112
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
