"StratumID","StateClassID","StateAttributeTypeID","AgeMin","AgeMax","Value"
"Wet","Plantation:All","Initial Conditions: Living Biomass",81,81,9.122822
"Wet","Plantation:All","Initial Conditions: Living Biomass",82,82,9.127026
"Wet","Plantation:All","Initial Conditions: Living Biomass",83,83,9.131142
"Wet","Plantation:All","Initial Conditions: Living Biomass",84,84,9.134956
"Wet","Plantation:All","Initial Conditions: Living Biomass",85,85,9.138504
"Wet","Plantation:All","Initial Conditions: Living Biomass",86,86,9.141996
"Wet","Plantation:All","Initial Conditions: Living Biomass",87,87,9.145089
"Wet","Plantation:All","Initial Conditions: Living Biomass",88,88,9.147986
"Wet","Plantation:All","Initial Conditions: Living Biomass",89,89,9.150741
"Wet","Plantation:All","Initial Conditions: Living Biomass",90,90,9.153347
"Wet","Plantation:All","Initial Conditions: Living Biomass",91,91,9.155938
"Wet","Plantation:All","Initial Conditions: Living Biomass",92,92,9.158319
"Wet","Plantation:All","Initial Conditions: Living Biomass",93,93,9.160592
"Wet","Plantation:All","Initial Conditions: Living Biomass",94,94,9.162417
"Wet","Plantation:All","Initial Conditions: Living Biomass",95,95,9.164435
"Wet","Plantation:All","Initial Conditions: Living Biomass",96,96,9.166459
"Wet","Plantation:All","Initial Conditions: Living Biomass",97,97,9.16831
"Wet","Plantation:All","Initial Conditions: Living Biomass",98,98,9.170124
"Wet","Plantation:All","Initial Conditions: Living Biomass",99,99,9.171877
"Wet","Plantation:All","Initial Conditions: Living Biomass",100,100,9.17354
"Wet","Plantation:All","Initial Conditions: Living Biomass",101,101,9.175114
"Wet","Plantation:All","Initial Conditions: Living Biomass",102,102,9.176603
"Wet","Plantation:All","Initial Conditions: Living Biomass",103,103,9.178139
"Wet","Plantation:All","Initial Conditions: Living Biomass",104,104,9.179648
"Wet","Plantation:All","Initial Conditions: Living Biomass",105,105,9.18098
"Wet","Plantation:All","Initial Conditions: Living Biomass",106,106,9.182531
"Wet","Plantation:All","Initial Conditions: Living Biomass",107,107,9.183743
"Wet","Plantation:All","Initial Conditions: Living Biomass",108,108,9.185241
"Wet","Plantation:All","Initial Conditions: Living Biomass",109,109,9.186452
"Wet","Plantation:All","Initial Conditions: Living Biomass",110,,9.187849
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",1,1,0.034567
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",2,2,0.081931
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",3,3,0.149181
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",4,4,0.236953
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",5,5,0.343194
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",6,6,0.465592
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",7,7,0.603182
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",8,8,0.756784
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",9,9,0.926227
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",10,10,1.110673
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",11,11,1.308738
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",12,12,1.518511
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",13,13,1.737777
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",14,14,1.963955
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",15,15,2.193582
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",16,16,2.422305
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",17,17,2.64613
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",18,18,2.86182
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",19,19,3.066756
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",20,20,3.258796
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",21,21,3.436254
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",22,22,3.59775
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",23,23,3.742282
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",24,24,3.869197
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",25,25,3.978245
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",26,26,4.069451
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",27,27,4.143112
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",28,28,4.199724
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",29,29,4.240023
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",30,30,4.264833
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",31,31,4.275074
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",32,32,4.271841
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",33,33,4.256236
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",34,34,4.229403
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",35,35,4.19249
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",36,36,4.146681
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",37,37,4.093119
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",38,38,4.032877
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",39,39,3.967026
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",40,40,3.896565
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",41,41,3.822422
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",42,42,3.745438
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",43,43,3.666417
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",44,44,3.586058
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",45,45,3.50504
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",46,46,3.423873
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",47,47,3.343059
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",48,48,3.26303
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",49,49,3.18414
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",50,50,3.106654
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",51,51,3.030847
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",52,52,2.956877
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",53,53,2.884895
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",54,54,2.81499
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",55,55,2.747238
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",56,56,2.681649
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",57,57,2.618253
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",58,58,2.557034
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",59,59,2.49795
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",60,60,2.440938
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",61,61,2.385941
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",62,62,2.332915
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",63,63,2.281761
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",64,64,2.232419
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",65,65,2.184805
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",66,66,2.138841
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",67,67,2.094454
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",68,68,2.051565
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",69,69,2.010088
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",70,70,1.969958
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",71,71,1.931117
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",72,72,1.893493
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",73,73,1.857035
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",74,74,1.821684
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",75,75,1.787383
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",76,76,1.76192
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",77,77,1.743061
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",78,78,1.72915
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",79,79,1.718938
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",80,80,1.711482
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",81,81,1.706076
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",82,82,1.702193
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",83,83,1.699439
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",84,84,1.69751
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",85,85,1.696215
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",86,86,1.695352
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",87,87,1.694814
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",88,88,1.694506
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",89,89,1.694365
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",90,90,1.694342
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",91,91,1.694388
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",92,92,1.694503
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",93,93,1.694643
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",94,94,1.694793
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",95,95,1.694949
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",96,96,1.695099
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",97,97,1.695249
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",98,98,1.695392
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",99,99,1.695531
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",100,100,1.695658
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",101,101,1.695772
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",102,102,1.695881
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",103,103,1.695978
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",104,104,1.69607
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",105,105,1.696151
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",106,106,1.696221
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",107,107,1.696281
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",108,108,1.696332
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",109,109,1.696371
"Wet","Plantation:All","Initial Conditions: Standing Deadwood",110,,1.696408
"Wet","Plantation:All","Initial Conditions: Deadwood",1,1,0.001224
"Wet","Plantation:All","Initial Conditions: Deadwood",2,2,0.001657
"Wet","Plantation:All","Initial Conditions: Deadwood",3,3,0.003006
"Wet","Plantation:All","Initial Conditions: Deadwood",4,4,0.005922
"Wet","Plantation:All","Initial Conditions: Deadwood",5,5,0.011176
"Wet","Plantation:All","Initial Conditions: Deadwood",6,6,0.019614
"Wet","Plantation:All","Initial Conditions: Deadwood",7,7,0.032158
"Wet","Plantation:All","Initial Conditions: Deadwood",8,8,0.049831
"Wet","Plantation:All","Initial Conditions: Deadwood",9,9,0.073734
"Wet","Plantation:All","Initial Conditions: Deadwood",10,10,0.105016
"Wet","Plantation:All","Initial Conditions: Deadwood",11,11,0.144835
"Wet","Plantation:All","Initial Conditions: Deadwood",12,12,0.194321
"Wet","Plantation:All","Initial Conditions: Deadwood",13,13,0.25454
"Wet","Plantation:All","Initial Conditions: Deadwood",14,14,0.326453
"Wet","Plantation:All","Initial Conditions: Deadwood",15,15,0.410835
"Wet","Plantation:All","Initial Conditions: Deadwood",16,16,0.508202
"Wet","Plantation:All","Initial Conditions: Deadwood",17,17,0.618789
"Wet","Plantation:All","Initial Conditions: Deadwood",18,18,0.742566
"Wet","Plantation:All","Initial Conditions: Deadwood",19,19,0.87925
"Wet","Plantation:All","Initial Conditions: Deadwood",20,20,1.028341
"Wet","Plantation:All","Initial Conditions: Deadwood",21,21,1.189113
"Wet","Plantation:All","Initial Conditions: Deadwood",22,22,1.360654
"Wet","Plantation:All","Initial Conditions: Deadwood",23,23,1.541879
"Wet","Plantation:All","Initial Conditions: Deadwood",24,24,1.731588
"Wet","Plantation:All","Initial Conditions: Deadwood",25,25,1.928448
"Wet","Plantation:All","Initial Conditions: Deadwood",26,26,2.131057
"Wet","Plantation:All","Initial Conditions: Deadwood",27,27,2.337993
"Wet","Plantation:All","Initial Conditions: Deadwood",28,28,2.547796
"Wet","Plantation:All","Initial Conditions: Deadwood",29,29,2.759044
"Wet","Plantation:All","Initial Conditions: Deadwood",30,30,2.970315
"Wet","Plantation:All","Initial Conditions: Deadwood",31,31,3.18028
"Wet","Plantation:All","Initial Conditions: Deadwood",32,32,3.387663
"Wet","Plantation:All","Initial Conditions: Deadwood",33,33,3.591298
"Wet","Plantation:All","Initial Conditions: Deadwood",34,34,3.7901
"Wet","Plantation:All","Initial Conditions: Deadwood",35,35,3.983098
"Wet","Plantation:All","Initial Conditions: Deadwood",36,36,4.169465
"Wet","Plantation:All","Initial Conditions: Deadwood",37,37,4.348492
"Wet","Plantation:All","Initial Conditions: Deadwood",38,38,4.519528
"Wet","Plantation:All","Initial Conditions: Deadwood",39,39,4.682151
"Wet","Plantation:All","Initial Conditions: Deadwood",40,40,4.836017
"Wet","Plantation:All","Initial Conditions: Deadwood",41,41,4.980832
"Wet","Plantation:All","Initial Conditions: Deadwood",42,42,5.116494
"Wet","Plantation:All","Initial Conditions: Deadwood",43,43,5.242991
"Wet","Plantation:All","Initial Conditions: Deadwood",44,44,5.360327
"Wet","Plantation:All","Initial Conditions: Deadwood",45,45,5.468709
"Wet","Plantation:All","Initial Conditions: Deadwood",46,46,5.56828
"Wet","Plantation:All","Initial Conditions: Deadwood",47,47,5.659382
"Wet","Plantation:All","Initial Conditions: Deadwood",48,48,5.742276
"Wet","Plantation:All","Initial Conditions: Deadwood",49,49,5.817349
"Wet","Plantation:All","Initial Conditions: Deadwood",50,50,5.884991
"Wet","Plantation:All","Initial Conditions: Deadwood",51,51,5.945692
"Wet","Plantation:All","Initial Conditions: Deadwood",52,52,5.9998
"Wet","Plantation:All","Initial Conditions: Deadwood",53,53,6.047811
"Wet","Plantation:All","Initial Conditions: Deadwood",54,54,6.090108
"Wet","Plantation:All","Initial Conditions: Deadwood",55,55,6.127224
"Wet","Plantation:All","Initial Conditions: Deadwood",56,56,6.159506
"Wet","Plantation:All","Initial Conditions: Deadwood",57,57,6.187451
"Wet","Plantation:All","Initial Conditions: Deadwood",58,58,6.211377
"Wet","Plantation:All","Initial Conditions: Deadwood",59,59,6.231775
"Wet","Plantation:All","Initial Conditions: Deadwood",60,60,6.248869
"Wet","Plantation:All","Initial Conditions: Deadwood",61,61,6.263097
"Wet","Plantation:All","Initial Conditions: Deadwood",62,62,6.274758
"Wet","Plantation:All","Initial Conditions: Deadwood",63,63,6.28409
"Wet","Plantation:All","Initial Conditions: Deadwood",64,64,6.29141
"Wet","Plantation:All","Initial Conditions: Deadwood",65,65,6.296954
"Wet","Plantation:All","Initial Conditions: Deadwood",66,66,6.300903
"Wet","Plantation:All","Initial Conditions: Deadwood",67,67,6.303471
"Wet","Plantation:All","Initial Conditions: Deadwood",68,68,6.304871
"Wet","Plantation:All","Initial Conditions: Deadwood",69,69,6.305206
"Wet","Plantation:All","Initial Conditions: Deadwood",70,70,6.30466
"Wet","Plantation:All","Initial Conditions: Deadwood",71,71,6.303353
"Wet","Plantation:All","Initial Conditions: Deadwood",72,72,6.30138
"Wet","Plantation:All","Initial Conditions: Deadwood",73,73,6.298818
"Wet","Plantation:All","Initial Conditions: Deadwood",74,74,6.295824
"Wet","Plantation:All","Initial Conditions: Deadwood",75,75,6.292399
"Wet","Plantation:All","Initial Conditions: Deadwood",76,76,6.280847
"Wet","Plantation:All","Initial Conditions: Deadwood",77,77,6.264069
"Wet","Plantation:All","Initial Conditions: Deadwood",78,78,6.244274
"Wet","Plantation:All","Initial Conditions: Deadwood",79,79,6.222982
"Wet","Plantation:All","Initial Conditions: Deadwood",80,80,6.201184
"Wet","Plantation:All","Initial Conditions: Deadwood",81,81,6.179687
"Wet","Plantation:All","Initial Conditions: Deadwood",82,82,6.15893
"Wet","Plantation:All","Initial Conditions: Deadwood",83,83,6.139226
"Wet","Plantation:All","Initial Conditions: Deadwood",84,84,6.120764
"Wet","Plantation:All","Initial Conditions: Deadwood",85,85,6.103643
"Wet","Plantation:All","Initial Conditions: Deadwood",86,86,6.087846
"Wet","Plantation:All","Initial Conditions: Deadwood",87,87,6.073357
"Wet","Plantation:All","Initial Conditions: Deadwood",88,88,6.060165
"Wet","Plantation:All","Initial Conditions: Deadwood",89,89,6.048191
"Wet","Plantation:All","Initial Conditions: Deadwood",90,90,6.037327
"Wet","Plantation:All","Initial Conditions: Deadwood",91,91,6.027506
"Wet","Plantation:All","Initial Conditions: Deadwood",92,92,6.018682
"Wet","Plantation:All","Initial Conditions: Deadwood",93,93,6.010745
"Wet","Plantation:All","Initial Conditions: Deadwood",94,94,6.003589
"Wet","Plantation:All","Initial Conditions: Deadwood",95,95,5.997187
"Wet","Plantation:All","Initial Conditions: Deadwood",96,96,5.99143
"Wet","Plantation:All","Initial Conditions: Deadwood",97,97,5.98629
"Wet","Plantation:All","Initial Conditions: Deadwood",98,98,5.981669
"Wet","Plantation:All","Initial Conditions: Deadwood",99,99,5.977559
"Wet","Plantation:All","Initial Conditions: Deadwood",100,100,5.973855
"Wet","Plantation:All","Initial Conditions: Deadwood",101,101,5.97054
"Wet","Plantation:All","Initial Conditions: Deadwood",102,102,5.967602
"Wet","Plantation:All","Initial Conditions: Deadwood",103,103,5.96496
"Wet","Plantation:All","Initial Conditions: Deadwood",104,104,5.962604
"Wet","Plantation:All","Initial Conditions: Deadwood",105,105,5.960485
"Wet","Plantation:All","Initial Conditions: Deadwood",106,106,5.958617
"Wet","Plantation:All","Initial Conditions: Deadwood",107,107,5.956913
"Wet","Plantation:All","Initial Conditions: Deadwood",108,108,5.955418
"Wet","Plantation:All","Initial Conditions: Deadwood",109,109,5.954071
"Wet","Plantation:All","Initial Conditions: Deadwood",110,,5.952875
"Wet","Plantation:All","Initial Conditions: Litter",1,1,0.050082
"Wet","Plantation:All","Initial Conditions: Litter",2,2,0.048304
"Wet","Plantation:All","Initial Conditions: Litter",3,3,0.099654
"Wet","Plantation:All","Initial Conditions: Litter",4,4,0.142212
"Wet","Plantation:All","Initial Conditions: Litter",5,5,0.162571
"Wet","Plantation:All","Initial Conditions: Litter",6,6,0.172468
"Wet","Plantation:All","Initial Conditions: Litter",7,7,0.177605
"Wet","Plantation:All","Initial Conditions: Litter",8,8,0.181723
"Wet","Plantation:All","Initial Conditions: Litter",9,9,0.186719
"Wet","Plantation:All","Initial Conditions: Litter",10,10,0.192494
"Wet","Plantation:All","Initial Conditions: Litter",11,11,0.199385
"Wet","Plantation:All","Initial Conditions: Litter",12,12,0.207398
"Wet","Plantation:All","Initial Conditions: Litter",13,13,0.216993
"Wet","Plantation:All","Initial Conditions: Litter",14,14,0.22864
"Wet","Plantation:All","Initial Conditions: Litter",15,15,0.242353
"Wet","Plantation:All","Initial Conditions: Litter",16,16,0.258629
"Wet","Plantation:All","Initial Conditions: Litter",17,17,0.277566
"Wet","Plantation:All","Initial Conditions: Litter",18,18,0.299168
"Wet","Plantation:All","Initial Conditions: Litter",19,19,0.324082
"Wet","Plantation:All","Initial Conditions: Litter",20,20,0.352201
"Wet","Plantation:All","Initial Conditions: Litter",21,21,0.383408
"Wet","Plantation:All","Initial Conditions: Litter",22,22,0.417707
"Wet","Plantation:All","Initial Conditions: Litter",23,23,0.454755
"Wet","Plantation:All","Initial Conditions: Litter",24,24,0.494854
"Wet","Plantation:All","Initial Conditions: Litter",25,25,0.537537
"Wet","Plantation:All","Initial Conditions: Litter",26,26,0.582829
"Wet","Plantation:All","Initial Conditions: Litter",27,27,0.629904
"Wet","Plantation:All","Initial Conditions: Litter",28,28,0.679342
"Wet","Plantation:All","Initial Conditions: Litter",29,29,0.730052
"Wet","Plantation:All","Initial Conditions: Litter",30,30,0.781794
"Wet","Plantation:All","Initial Conditions: Litter",31,31,0.834615
"Wet","Plantation:All","Initial Conditions: Litter",32,32,0.887039
"Wet","Plantation:All","Initial Conditions: Litter",33,33,0.939898
"Wet","Plantation:All","Initial Conditions: Litter",34,34,0.992017
"Wet","Plantation:All","Initial Conditions: Litter",35,35,1.043288
"Wet","Plantation:All","Initial Conditions: Litter",36,36,1.093045
"Wet","Plantation:All","Initial Conditions: Litter",37,37,1.141863
"Wet","Plantation:All","Initial Conditions: Litter",38,38,1.189169
"Wet","Plantation:All","Initial Conditions: Litter",39,39,1.234791
"Wet","Plantation:All","Initial Conditions: Litter",40,40,1.278166
"Wet","Plantation:All","Initial Conditions: Litter",41,41,1.318247
"Wet","Plantation:All","Initial Conditions: Litter",42,42,1.35487
"Wet","Plantation:All","Initial Conditions: Litter",43,43,1.389218
"Wet","Plantation:All","Initial Conditions: Litter",44,44,1.421812
"Wet","Plantation:All","Initial Conditions: Litter",45,45,1.451346
"Wet","Plantation:All","Initial Conditions: Litter",46,46,1.478088
"Wet","Plantation:All","Initial Conditions: Litter",47,47,1.502283
"Wet","Plantation:All","Initial Conditions: Litter",48,48,1.524628
"Wet","Plantation:All","Initial Conditions: Litter",49,49,1.544499
"Wet","Plantation:All","Initial Conditions: Litter",50,50,1.562067
"Wet","Plantation:All","Initial Conditions: Litter",51,51,1.57837
"Wet","Plantation:All","Initial Conditions: Litter",52,52,1.592993
"Wet","Plantation:All","Initial Conditions: Litter",53,53,1.605744
"Wet","Plantation:All","Initial Conditions: Litter",54,54,1.617425
"Wet","Plantation:All","Initial Conditions: Litter",55,55,1.627868
"Wet","Plantation:All","Initial Conditions: Litter",56,56,1.636688
"Wet","Plantation:All","Initial Conditions: Litter",57,57,1.644934
"Wet","Plantation:All","Initial Conditions: Litter",58,58,1.652167
"Wet","Plantation:All","Initial Conditions: Litter",59,59,1.658135
"Wet","Plantation:All","Initial Conditions: Litter",60,60,1.663388
"Wet","Plantation:All","Initial Conditions: Litter",61,61,1.668118
"Wet","Plantation:All","Initial Conditions: Litter",62,62,1.672284
"Wet","Plantation:All","Initial Conditions: Litter",63,63,1.675697
"Wet","Plantation:All","Initial Conditions: Litter",64,64,1.678637
"Wet","Plantation:All","Initial Conditions: Litter",65,65,1.68003
"Wet","Plantation:All","Initial Conditions: Litter",66,66,1.681723
"Wet","Plantation:All","Initial Conditions: Litter",67,67,1.68277
"Wet","Plantation:All","Initial Conditions: Litter",68,68,1.683735
"Wet","Plantation:All","Initial Conditions: Litter",69,69,1.684463
"Wet","Plantation:All","Initial Conditions: Litter",70,70,1.684372
"Wet","Plantation:All","Initial Conditions: Litter",71,71,1.684175
"Wet","Plantation:All","Initial Conditions: Litter",72,72,1.684243
"Wet","Plantation:All","Initial Conditions: Litter",73,73,1.683969
"Wet","Plantation:All","Initial Conditions: Litter",74,74,1.684008
"Wet","Plantation:All","Initial Conditions: Litter",75,75,1.683065
"Wet","Plantation:All","Initial Conditions: Litter",76,76,1.682584
"Wet","Plantation:All","Initial Conditions: Litter",77,77,1.681071
"Wet","Plantation:All","Initial Conditions: Litter",78,78,1.679352
"Wet","Plantation:All","Initial Conditions: Litter",79,79,1.676829
"Wet","Plantation:All","Initial Conditions: Litter",80,80,1.673506
"Wet","Plantation:All","Initial Conditions: Litter",81,81,1.670196
"Wet","Plantation:All","Initial Conditions: Litter",82,82,1.666842
"Wet","Plantation:All","Initial Conditions: Litter",83,83,1.663232
"Wet","Plantation:All","Initial Conditions: Litter",84,84,1.659163
"Wet","Plantation:All","Initial Conditions: Litter",85,85,1.656317
"Wet","Plantation:All","Initial Conditions: Litter",86,86,1.652658
"Wet","Plantation:All","Initial Conditions: Litter",87,87,1.649187
"Wet","Plantation:All","Initial Conditions: Litter",88,88,1.646188
"Wet","Plantation:All","Initial Conditions: Litter",89,89,1.64324
"Wet","Plantation:All","Initial Conditions: Litter",90,90,1.64075
"Wet","Plantation:All","Initial Conditions: Litter",91,91,1.638112
"Wet","Plantation:All","Initial Conditions: Litter",92,92,1.636495
"Wet","Plantation:All","Initial Conditions: Litter",93,93,1.63463
"Wet","Plantation:All","Initial Conditions: Litter",94,94,1.633118
"Wet","Plantation:All","Initial Conditions: Litter",95,95,1.631704
"Wet","Plantation:All","Initial Conditions: Litter",96,96,1.630331
"Wet","Plantation:All","Initial Conditions: Litter",97,97,1.62911
"Wet","Plantation:All","Initial Conditions: Litter",98,98,1.628392
"Wet","Plantation:All","Initial Conditions: Litter",99,99,1.627628
"Wet","Plantation:All","Initial Conditions: Litter",100,100,1.627311
"Wet","Plantation:All","Initial Conditions: Litter",101,101,1.627029
"Wet","Plantation:All","Initial Conditions: Litter",102,102,1.626799
"Wet","Plantation:All","Initial Conditions: Litter",103,103,1.626683
"Wet","Plantation:All","Initial Conditions: Litter",104,104,1.626398
"Wet","Plantation:All","Initial Conditions: Litter",105,105,1.626556
"Wet","Plantation:All","Initial Conditions: Litter",106,106,1.626342
"Wet","Plantation:All","Initial Conditions: Litter",107,107,1.626335
"Wet","Plantation:All","Initial Conditions: Litter",108,108,1.626313
"Wet","Plantation:All","Initial Conditions: Litter",109,109,1.626631
"Wet","Plantation:All","Initial Conditions: Litter",110,,1.626885
"Wet","Plantation:All","Initial Conditions: Soil",1,1,19.659472
"Wet","Plantation:All","Initial Conditions: Soil",2,2,19.850761
"Wet","Plantation:All","Initial Conditions: Soil",3,3,19.851051
"Wet","Plantation:All","Initial Conditions: Soil",4,4,19.851494
"Wet","Plantation:All","Initial Conditions: Soil",5,5,19.852535
"Wet","Plantation:All","Initial Conditions: Soil",6,6,19.855761
"Wet","Plantation:All","Initial Conditions: Soil",7,7,19.860743
"Wet","Plantation:All","Initial Conditions: Soil",8,8,19.866531
"Wet","Plantation:All","Initial Conditions: Soil",9,9,19.87273
"Wet","Plantation:All","Initial Conditions: Soil",10,10,19.878965
"Wet","Plantation:All","Initial Conditions: Soil",11,11,19.922424
"Wet","Plantation:All","Initial Conditions: Soil",12,12,19.963097
"Wet","Plantation:All","Initial Conditions: Soil",13,13,20.002251
"Wet","Plantation:All","Initial Conditions: Soil",14,14,20.04081
"Wet","Plantation:All","Initial Conditions: Soil",15,15,20.079502
"Wet","Plantation:All","Initial Conditions: Soil",16,16,20.118624
"Wet","Plantation:All","Initial Conditions: Soil",17,17,20.158735
"Wet","Plantation:All","Initial Conditions: Soil",18,18,20.20014
"Wet","Plantation:All","Initial Conditions: Soil",19,19,20.243288
"Wet","Plantation:All","Initial Conditions: Soil",20,20,20.288551
"Wet","Plantation:All","Initial Conditions: Soil",21,21,20.336424
"Wet","Plantation:All","Initial Conditions: Soil",22,22,20.387146
"Wet","Plantation:All","Initial Conditions: Soil",23,23,20.440897
"Wet","Plantation:All","Initial Conditions: Soil",24,24,20.498178
"Wet","Plantation:All","Initial Conditions: Soil",25,25,20.558916
"Wet","Plantation:All","Initial Conditions: Soil",26,26,20.623516
"Wet","Plantation:All","Initial Conditions: Soil",27,27,20.692259
"Wet","Plantation:All","Initial Conditions: Soil",28,28,20.765409
"Wet","Plantation:All","Initial Conditions: Soil",29,29,20.842976
"Wet","Plantation:All","Initial Conditions: Soil",30,30,20.924959
"Wet","Plantation:All","Initial Conditions: Soil",31,31,21.011024
"Wet","Plantation:All","Initial Conditions: Soil",32,32,21.101067
"Wet","Plantation:All","Initial Conditions: Soil",33,33,21.194536
"Wet","Plantation:All","Initial Conditions: Soil",34,34,21.291307
"Wet","Plantation:All","Initial Conditions: Soil",35,35,21.390614
"Wet","Plantation:All","Initial Conditions: Soil",36,36,21.492035
"Wet","Plantation:All","Initial Conditions: Soil",37,37,21.595079
