"FromStratumID","FromStateClassID","Age","Flux","Value"
"Wet","Shrubland:All",47,"lit2co2",0.382072
"Wet","Shrubland:All",48,"lit2co2",0.385406
"Wet","Shrubland:All",49,"lit2co2",0.387558
"Wet","Shrubland:All",50,"lit2co2",0.387376
"Wet","Shrubland:All",51,"lit2co2",0.389788
"Wet","Shrubland:All",52,"lit2co2",0.389662
"Wet","Shrubland:All",53,"lit2co2",0.39171
"Wet","Shrubland:All",54,"lit2co2",0.39374
"Wet","Shrubland:All",55,"lit2co2",0.394879
"Wet","Shrubland:All",56,"lit2co2",0.395867
"Wet","Shrubland:All",57,"lit2co2",0.396015
"Wet","Shrubland:All",58,"lit2co2",0.396482
"Wet","Shrubland:All",59,"lit2co2",0.398279
"Wet","Shrubland:All",60,"lit2co2",0.398603
"Wet","Shrubland:All",61,"lit2co2",0.398834
"Wet","Shrubland:All",62,"lit2co2",0.400553
"Wet","Shrubland:All",63,"lit2co2",0.400172
"Wet","Shrubland:All",64,"lit2co2",0.399715
"Wet","Shrubland:All",65,"lit2co2",0.400985
"Wet","Shrubland:All",66,"lit2co2",0.401023
"Wet","Shrubland:All",67,"lit2co2",0.401493
"Wet","Shrubland:All",68,"lit2co2",0.401654
"Wet","Shrubland:All",69,"lit2co2",0.400936
"Wet","Shrubland:All",70,"lit2co2",0.4024
"Wet","Shrubland:All",71,"lit2co2",0.402439
"Wet","Shrubland:All",72,"lit2co2",0.402123
"Wet","Shrubland:All",73,"lit2co2",0.401891
"Wet","Shrubland:All",74,"lit2co2",0.401495
"Wet","Shrubland:All",75,"lit2co2",0.402675
"Wet","Shrubland:All",76,"lit2co2",0.402615
"Wet","Shrubland:All",77,"lit2co2",0.402308
"Wet","Shrubland:All",78,"lit2co2",0.402478
"Wet","Shrubland:All",79,"lit2co2",0.402728
"Wet","Shrubland:All",80,"lit2co2",0.402198
"Wet","Shrubland:All",81,"lit2co2",0.401454
"Wet","Shrubland:All",82,"lit2co2",0.400828
"Wet","Shrubland:All",83,"lit2co2",0.40167
"Wet","Shrubland:All",84,"lit2co2",0.399841
"Wet","Shrubland:All",85,"lit2co2",0.40112
"Wet","Shrubland:All",86,"lit2co2",0.399831
"Wet","Shrubland:All",87,"lit2co2",0.400572
"Wet","Shrubland:All",88,"lit2co2",0.39954
"Wet","Shrubland:All",89,"lit2co2",0.399023
"Wet","Shrubland:All",90,"lit2co2",0.398981
"Wet","Shrubland:All",91,"lit2co2",0.398387
"Wet","Shrubland:All",92,"lit2co2",0.398198
"Wet","Shrubland:All",93,"lit2co2",0.398636
"Wet","Shrubland:All",94,"lit2co2",0.398796
"Wet","Shrubland:All",95,"lit2co2",0.396883
"Wet","Shrubland:All",96,"lit2co2",0.397926
"Wet","Shrubland:All",97,"lit2co2",0.39797
"Wet","Shrubland:All",98,"lit2co2",0.398466
"Wet","Shrubland:All",99,"lit2co2",0.397058
"Wet","Shrubland:All",100,"lit2co2",0.397972
"Wet","Shrubland:All",101,"lit2co2",0.397607
"Wet","Shrubland:All",102,"lit2co2",0.397431
"Wet","Shrubland:All",103,"lit2co2",0.397345
"Wet","Shrubland:All",104,"lit2co2",0.397337
"Wet","Shrubland:All",105,"lit2co2",0.397059
"Wet","Shrubland:All",106,"lit2co2",0.397618
"Wet","Shrubland:All",107,"lit2co2",0.397415
"Wet","Shrubland:All",108,"lit2co2",0.396394
"Wet","Shrubland:All",109,"lit2co2",0.397286
"Wet","Shrubland:All",110,"lit2co2",0.397488
"Wet","Shrubland:All",20,"lit2soc",0.322749
"Wet","Shrubland:All",21,"lit2soc",0.326119
"Wet","Shrubland:All",22,"lit2soc",0.328252
"Wet","Shrubland:All",23,"lit2soc",0.331449
"Wet","Shrubland:All",24,"lit2soc",0.33549
"Wet","Shrubland:All",25,"lit2soc",0.339224
"Wet","Shrubland:All",26,"lit2soc",0.343304
"Wet","Shrubland:All",27,"lit2soc",0.348311
"Wet","Shrubland:All",28,"lit2soc",0.352974
"Wet","Shrubland:All",29,"lit2soc",0.356713
"Wet","Shrubland:All",30,"lit2soc",0.361684
"Wet","Shrubland:All",31,"lit2soc",0.367311
"Wet","Shrubland:All",32,"lit2soc",0.372391
"Wet","Shrubland:All",33,"lit2soc",0.377038
"Wet","Shrubland:All",34,"lit2soc",0.382714
"Wet","Shrubland:All",35,"lit2soc",0.388654
"Wet","Shrubland:All",36,"lit2soc",0.392572
"Wet","Shrubland:All",37,"lit2soc",0.396855
"Wet","Shrubland:All",38,"lit2soc",0.402858
"Wet","Shrubland:All",39,"lit2soc",0.407279
"Wet","Shrubland:All",40,"lit2soc",0.4114
"Wet","Shrubland:All",41,"lit2soc",0.414986
"Wet","Shrubland:All",42,"lit2soc",0.420833
"Wet","Shrubland:All",43,"lit2soc",0.424826
"Wet","Shrubland:All",44,"lit2soc",0.428247
"Wet","Shrubland:All",45,"lit2soc",0.432523
"Wet","Shrubland:All",46,"lit2soc",0.435267
"Wet","Shrubland:All",47,"lit2soc",0.437212
"Wet","Shrubland:All",48,"lit2soc",0.442058
"Wet","Shrubland:All",49,"lit2soc",0.445262
"Wet","Shrubland:All",50,"lit2soc",0.44562
"Wet","Shrubland:All",51,"lit2soc",0.449263
"Wet","Shrubland:All",52,"lit2soc",0.449537
"Wet","Shrubland:All",53,"lit2soc",0.452509
"Wet","Shrubland:All",54,"lit2soc",0.455535
"Wet","Shrubland:All",55,"lit2soc",0.457253
"Wet","Shrubland:All",56,"lit2soc",0.45868
"Wet","Shrubland:All",57,"lit2soc",0.459097
"Wet","Shrubland:All",58,"lit2soc",0.460396
"Wet","Shrubland:All",59,"lit2soc",0.462736
"Wet","Shrubland:All",60,"lit2soc",0.463628
"Wet","Shrubland:All",61,"lit2soc",0.463861
"Wet","Shrubland:All",62,"lit2soc",0.465474
"Wet","Shrubland:All",63,"lit2soc",0.465542
"Wet","Shrubland:All",64,"lit2soc",0.464911
"Wet","Shrubland:All",65,"lit2soc",0.4669
"Wet","Shrubland:All",66,"lit2soc",0.466841
"Wet","Shrubland:All",67,"lit2soc",0.46743
"Wet","Shrubland:All",68,"lit2soc",0.467536
"Wet","Shrubland:All",69,"lit2soc",0.46653
"Wet","Shrubland:All",70,"lit2soc",0.468386
"Wet","Shrubland:All",71,"lit2soc",0.468289
"Wet","Shrubland:All",72,"lit2soc",0.468238
"Wet","Shrubland:All",73,"lit2soc",0.468083
"Wet","Shrubland:All",74,"lit2soc",0.467386
"Wet","Shrubland:All",75,"lit2soc",0.468657
"Wet","Shrubland:All",76,"lit2soc",0.468641
"Wet","Shrubland:All",77,"lit2soc",0.468026
"Wet","Shrubland:All",78,"lit2soc",0.468547
"Wet","Shrubland:All",79,"lit2soc",0.468506
"Wet","Shrubland:All",80,"lit2soc",0.467805
"Wet","Shrubland:All",81,"lit2soc",0.466761
"Wet","Shrubland:All",82,"lit2soc",0.465817
"Wet","Shrubland:All",83,"lit2soc",0.466831
"Wet","Shrubland:All",84,"lit2soc",0.464475
"Wet","Shrubland:All",85,"lit2soc",0.465732
"Wet","Shrubland:All",86,"lit2soc",0.464185
"Wet","Shrubland:All",87,"lit2soc",0.464862
"Wet","Shrubland:All",88,"lit2soc",0.463526
"Wet","Shrubland:All",89,"lit2soc",0.463154
"Wet","Shrubland:All",90,"lit2soc",0.462414
"Wet","Shrubland:All",91,"lit2soc",0.462152
"Wet","Shrubland:All",92,"lit2soc",0.461899
"Wet","Shrubland:All",93,"lit2soc",0.461958
"Wet","Shrubland:All",94,"lit2soc",0.462185
"Wet","Shrubland:All",95,"lit2soc",0.460061
"Wet","Shrubland:All",96,"lit2soc",0.460868
"Wet","Shrubland:All",97,"lit2soc",0.46124
"Wet","Shrubland:All",98,"lit2soc",0.461769
"Wet","Shrubland:All",99,"lit2soc",0.459801
"Wet","Shrubland:All",100,"lit2soc",0.460868
"Wet","Shrubland:All",101,"lit2soc",0.46058
"Wet","Shrubland:All",102,"lit2soc",0.46056
"Wet","Shrubland:All",103,"lit2soc",0.460022
"Wet","Shrubland:All",104,"lit2soc",0.460231
"Wet","Shrubland:All",105,"lit2soc",0.459868
"Wet","Shrubland:All",106,"lit2soc",0.460505
"Wet","Shrubland:All",107,"lit2soc",0.460369
"Wet","Shrubland:All",108,"lit2soc",0.458584
"Wet","Shrubland:All",109,"lit2soc",0.460127
"Wet","Shrubland:All",110,"lit2soc",0.460161
"Wet","Shrubland:All",20,"soc2co2",0.250833
"Wet","Shrubland:All",21,"soc2co2",0.254121
"Wet","Shrubland:All",22,"soc2co2",0.256371
"Wet","Shrubland:All",23,"soc2co2",0.258441
"Wet","Shrubland:All",24,"soc2co2",0.261586
"Wet","Shrubland:All",25,"soc2co2",0.264376
"Wet","Shrubland:All",26,"soc2co2",0.266913
"Wet","Shrubland:All",27,"soc2co2",0.270092
"Wet","Shrubland:All",28,"soc2co2",0.273616
"Wet","Shrubland:All",29,"soc2co2",0.275774
"Wet","Shrubland:All",30,"soc2co2",0.278992
"Wet","Shrubland:All",31,"soc2co2",0.282595
"Wet","Shrubland:All",32,"soc2co2",0.286065
"Wet","Shrubland:All",33,"soc2co2",0.289081
"Wet","Shrubland:All",34,"soc2co2",0.292823
"Wet","Shrubland:All",35,"soc2co2",0.297784
"Wet","Shrubland:All",36,"soc2co2",0.300477
"Wet","Shrubland:All",37,"soc2co2",0.303627
"Wet","Shrubland:All",38,"soc2co2",0.308248
"Wet","Shrubland:All",39,"soc2co2",0.311824
"Wet","Shrubland:All",40,"soc2co2",0.315099
"Wet","Shrubland:All",41,"soc2co2",0.317274
"Wet","Shrubland:All",42,"soc2co2",0.322572
"Wet","Shrubland:All",43,"soc2co2",0.326472
"Wet","Shrubland:All",44,"soc2co2",0.329476
"Wet","Shrubland:All",45,"soc2co2",0.333988
"Wet","Shrubland:All",46,"soc2co2",0.337187
"Wet","Shrubland:All",47,"soc2co2",0.338586
"Wet","Shrubland:All",48,"soc2co2",0.343166
"Wet","Shrubland:All",49,"soc2co2",0.347825
"Wet","Shrubland:All",50,"soc2co2",0.34947
"Wet","Shrubland:All",51,"soc2co2",0.353151
"Wet","Shrubland:All",52,"soc2co2",0.354118
"Wet","Shrubland:All",53,"soc2co2",0.356688
"Wet","Shrubland:All",54,"soc2co2",0.360536
"Wet","Shrubland:All",55,"soc2co2",0.363541
"Wet","Shrubland:All",56,"soc2co2",0.366867
"Wet","Shrubland:All",57,"soc2co2",0.368353
"Wet","Shrubland:All",58,"soc2co2",0.370243
"Wet","Shrubland:All",59,"soc2co2",0.372996
"Wet","Shrubland:All",60,"soc2co2",0.37593
"Wet","Shrubland:All",61,"soc2co2",0.377445
"Wet","Shrubland:All",62,"soc2co2",0.379985
"Wet","Shrubland:All",63,"soc2co2",0.381088
"Wet","Shrubland:All",64,"soc2co2",0.381109
"Wet","Shrubland:All",65,"soc2co2",0.383973
"Wet","Shrubland:All",66,"soc2co2",0.385016
"Wet","Shrubland:All",67,"soc2co2",0.387071
"Wet","Shrubland:All",68,"soc2co2",0.388353
"Wet","Shrubland:All",69,"soc2co2",0.387856
"Wet","Shrubland:All",70,"soc2co2",0.390654
"Wet","Shrubland:All",71,"soc2co2",0.391633
"Wet","Shrubland:All",72,"soc2co2",0.392568
"Wet","Shrubland:All",73,"soc2co2",0.39334
"Wet","Shrubland:All",74,"soc2co2",0.393104
"Wet","Shrubland:All",75,"soc2co2",0.395144
"Wet","Shrubland:All",76,"soc2co2",0.395447
"Wet","Shrubland:All",77,"soc2co2",0.395484
"Wet","Shrubland:All",78,"soc2co2",0.397204
"Wet","Shrubland:All",79,"soc2co2",0.398357
"Wet","Shrubland:All",80,"soc2co2",0.398887
"Wet","Shrubland:All",81,"soc2co2",0.3983
"Wet","Shrubland:All",82,"soc2co2",0.397957
"Wet","Shrubland:All",83,"soc2co2",0.399585
"Wet","Shrubland:All",84,"soc2co2",0.398348
"Wet","Shrubland:All",85,"soc2co2",0.400228
"Wet","Shrubland:All",86,"soc2co2",0.398939
"Wet","Shrubland:All",87,"soc2co2",0.400881
"Wet","Shrubland:All",88,"soc2co2",0.400347
"Wet","Shrubland:All",89,"soc2co2",0.400584
"Wet","Shrubland:All",90,"soc2co2",0.400349
"Wet","Shrubland:All",91,"soc2co2",0.400502
"Wet","Shrubland:All",92,"soc2co2",0.400349
"Wet","Shrubland:All",93,"soc2co2",0.401244
"Wet","Shrubland:All",94,"soc2co2",0.40193
"Wet","Shrubland:All",95,"soc2co2",0.39948
"Wet","Shrubland:All",96,"soc2co2",0.400424
"Wet","Shrubland:All",97,"soc2co2",0.400836
"Wet","Shrubland:All",98,"soc2co2",0.401848
"Wet","Shrubland:All",99,"soc2co2",0.400316
"Wet","Shrubland:All",100,"soc2co2",0.401772
"Wet","Shrubland:All",101,"soc2co2",0.401465
"Wet","Shrubland:All",102,"soc2co2",0.401851
"Wet","Shrubland:All",103,"soc2co2",0.401527
"Wet","Shrubland:All",104,"soc2co2",0.401636
"Wet","Shrubland:All",105,"soc2co2",0.401355
"Wet","Shrubland:All",106,"soc2co2",0.402301
"Wet","Shrubland:All",107,"soc2co2",0.402932
"Wet","Shrubland:All",108,"soc2co2",0.401109
"Wet","Shrubland:All",109,"soc2co2",0.402315
"Wet","Shrubland:All",110,"soc2co2",0.402222
"Wet","Shrubland:All",20,"yrleach",0.035706
"Wet","Shrubland:All",21,"yrleach",0.035783
"Wet","Shrubland:All",22,"yrleach",0.036013
"Wet","Shrubland:All",23,"yrleach",0.036305
"Wet","Shrubland:All",24,"yrleach",0.036396
"Wet","Shrubland:All",25,"yrleach",0.036825
"Wet","Shrubland:All",26,"yrleach",0.037171
"Wet","Shrubland:All",27,"yrleach",0.037278
"Wet","Shrubland:All",28,"yrleach",0.037629
"Wet","Shrubland:All",29,"yrleach",0.038008
"Wet","Shrubland:All",30,"yrleach",0.03834
"Wet","Shrubland:All",31,"yrleach",0.038783
"Wet","Shrubland:All",32,"yrleach",0.039147
"Wet","Shrubland:All",33,"yrleach",0.039649
"Wet","Shrubland:All",34,"yrleach",0.039864
"Wet","Shrubland:All",35,"yrleach",0.040182
"Wet","Shrubland:All",36,"yrleach",0.040677
"Wet","Shrubland:All",37,"yrleach",0.041171
"Wet","Shrubland:All",38,"yrleach",0.041479
"Wet","Shrubland:All",39,"yrleach",0.041671
"Wet","Shrubland:All",40,"yrleach",0.042151
"Wet","Shrubland:All",41,"yrleach",0.042645
"Wet","Shrubland:All",42,"yrleach",0.042965
"Wet","Shrubland:All",43,"yrleach",0.043184
"Wet","Shrubland:All",44,"yrleach",0.043646
"Wet","Shrubland:All",45,"yrleach",0.043753
"Wet","Shrubland:All",46,"yrleach",0.044086
"Wet","Shrubland:All",47,"yrleach",0.044762
"Wet","Shrubland:All",48,"yrleach",0.044864
"Wet","Shrubland:All",49,"yrleach",0.044964
"Wet","Shrubland:All",50,"yrleach",0.045435
"Wet","Shrubland:All",51,"yrleach",0.045564
"Wet","Shrubland:All",52,"yrleach",0.046064
"Wet","Shrubland:All",53,"yrleach",0.046162
"Wet","Shrubland:All",54,"yrleach",0.046539
"Wet","Shrubland:All",55,"yrleach",0.046555
"Wet","Shrubland:All",56,"yrleach",0.046752
"Wet","Shrubland:All",57,"yrleach",0.047086
"Wet","Shrubland:All",58,"yrleach",0.047264
"Wet","Shrubland:All",59,"yrleach",0.047283
"Wet","Shrubland:All",60,"yrleach",0.047521
"Wet","Shrubland:All",61,"yrleach",0.047874
"Wet","Shrubland:All",62,"yrleach",0.047634
"Wet","Shrubland:All",63,"yrleach",0.047986
"Wet","Shrubland:All",64,"yrleach",0.048144
"Wet","Shrubland:All",65,"yrleach",0.048078
"Wet","Shrubland:All",66,"yrleach",0.048188
"Wet","Shrubland:All",67,"yrleach",0.048221
"Wet","Shrubland:All",68,"yrleach",0.048394
"Wet","Shrubland:All",69,"yrleach",0.048725
"Wet","Shrubland:All",70,"yrleach",0.04851
"Wet","Shrubland:All",71,"yrleach",0.048575
"Wet","Shrubland:All",72,"yrleach",0.048782
"Wet","Shrubland:All",73,"yrleach",0.048683
"Wet","Shrubland:All",74,"yrleach",0.048926
"Wet","Shrubland:All",75,"yrleach",0.049023
"Wet","Shrubland:All",76,"yrleach",0.048882
"Wet","Shrubland:All",77,"yrleach",0.049142
"Wet","Shrubland:All",78,"yrleach",0.048994
"Wet","Shrubland:All",79,"yrleach",0.048994
"Wet","Shrubland:All",80,"yrleach",0.049111
"Wet","Shrubland:All",81,"yrleach",0.049141
"Wet","Shrubland:All",82,"yrleach",0.049217
"Wet","Shrubland:All",83,"yrleach",0.049226
"Wet","Shrubland:All",84,"yrleach",0.049322
"Wet","Shrubland:All",85,"yrleach",0.04916
"Wet","Shrubland:All",86,"yrleach",0.04911
"Wet","Shrubland:All",87,"yrleach",0.049207
"Wet","Shrubland:All",88,"yrleach",0.049236
"Wet","Shrubland:All",89,"yrleach",0.049061
"Wet","Shrubland:All",90,"yrleach",0.049199
"Wet","Shrubland:All",91,"yrleach",0.049035
"Wet","Shrubland:All",92,"yrleach",0.049137
"Wet","Shrubland:All",93,"yrleach",0.049236
"Wet","Shrubland:All",94,"yrleach",0.049097
"Wet","Shrubland:All",95,"yrleach",0.049281
"Wet","Shrubland:All",96,"yrleach",0.049141
"Wet","Shrubland:All",97,"yrleach",0.049348
"Wet","Shrubland:All",98,"yrleach",0.049208
"Wet","Shrubland:All",99,"yrleach",0.049385
"Wet","Shrubland:All",100,"yrleach",0.049248
"Wet","Shrubland:All",101,"yrleach",0.049213
"Wet","Shrubland:All",102,"yrleach",0.0492
"Wet","Shrubland:All",103,"yrleach",0.049288
"Wet","Shrubland:All",104,"yrleach",0.049181
"Wet","Shrubland:All",105,"yrleach",0.049418
"Wet","Shrubland:All",106,"yrleach",0.049192
"Wet","Shrubland:All",107,"yrleach",0.049331
"Wet","Shrubland:All",108,"yrleach",0.049561
"Wet","Shrubland:All",109,"yrleach",0.049179
"Wet","Shrubland:All",110,"yrleach",0.049457
"Wet","WoodyCrop:All",20,"fallw",0.057607
"Wet","WoodyCrop:All",21,"fallw",0.056938
"Wet","WoodyCrop:All",22,"fallw",0.059902
"Wet","WoodyCrop:All",23,"fallw",0.060994
"Wet","WoodyCrop:All",24,"fallw",0.062645
"Wet","WoodyCrop:All",25,"fallw",0.062759
"Wet","WoodyCrop:All",26,"fallw",0.065458
"Wet","WoodyCrop:All",27,"fallw",0.065444
"Wet","WoodyCrop:All",28,"fallw",0.063021
"Wet","WoodyCrop:All",29,"fallw",0.061986
"Wet","WoodyCrop:All",30,"fallw",0.059742
"Wet","WoodyCrop:All",31,"fallw",0.061793
"Wet","WoodyCrop:All",32,"fallw",0.062035
"Wet","WoodyCrop:All",33,"fallw",0.062347
"Wet","WoodyCrop:All",34,"fallw",0.065415
"Wet","WoodyCrop:All",35,"fallw",0.068333
"Wet","WoodyCrop:All",36,"fallw",0.068136
"Wet","WoodyCrop:All",37,"fallw",0.068803
"Wet","WoodyCrop:All",38,"fallw",0.065012
"Wet","WoodyCrop:All",39,"fallw",0.063664
"Wet","WoodyCrop:All",40,"fallw",0.063493
"Wet","WoodyCrop:All",41,"fallw",0.062332
"Wet","WoodyCrop:All",42,"fallw",0.063217
"Wet","WoodyCrop:All",43,"fallw",0.061671
"Wet","WoodyCrop:All",44,"fallw",0.062394
"Wet","WoodyCrop:All",45,"fallw",0.063026
"Wet","WoodyCrop:All",46,"fallw",0.06535
"Wet","WoodyCrop:All",47,"fallw",0.06406
"Wet","WoodyCrop:All",48,"fallw",0.064244
"Wet","WoodyCrop:All",49,"fallw",0.063668
"Wet","WoodyCrop:All",50,"fallw",0.061983
"Wet","WoodyCrop:All",51,"fallw",0.063764
"Wet","WoodyCrop:All",52,"fallw",0.064716
"Wet","WoodyCrop:All",53,"fallw",0.061821
"Wet","WoodyCrop:All",54,"fallw",0.064202
"Wet","WoodyCrop:All",55,"fallw",0.064444
"Wet","WoodyCrop:All",56,"fallw",0.06552
"Wet","WoodyCrop:All",57,"fallw",0.064702
"Wet","WoodyCrop:All",58,"fallw",0.067138
"Wet","WoodyCrop:All",59,"fallw",0.066545
"Wet","WoodyCrop:All",60,"fallw",0.063128
"Wet","WoodyCrop:All",61,"fallw",0.061628
"Wet","WoodyCrop:All",62,"fallw",0.058804
"Wet","WoodyCrop:All",63,"fallw",0.060758
"Wet","WoodyCrop:All",64,"fallw",0.060836
"Wet","WoodyCrop:All",65,"fallw",0.061196
"Wet","WoodyCrop:All",66,"fallw",0.064368
"Wet","WoodyCrop:All",67,"fallw",0.067371
"Wet","WoodyCrop:All",68,"fallw",0.067232
"Wet","WoodyCrop:All",69,"fallw",0.067949
"Wet","WoodyCrop:All",70,"fallw",0.064197
"Wet","WoodyCrop:All",71,"fallw",0.062879
"Wet","WoodyCrop:All",72,"fallw",0.062753
"Wet","WoodyCrop:All",73,"fallw",0.06174
"Wet","WoodyCrop:All",74,"fallw",0.062754
"Wet","WoodyCrop:All",75,"fallw",0.061344
"Wet","WoodyCrop:All",76,"fallw",0.062232
"Wet","WoodyCrop:All",77,"fallw",0.062943
"Wet","WoodyCrop:All",78,"fallw",0.065324
"Wet","WoodyCrop:All",79,"fallw",0.064123
"Wet","WoodyCrop:All",80,"fallw",0.064393
"Wet","WoodyCrop:All",81,"fallw",0.06389
"Wet","WoodyCrop:All",82,"fallw",0.062245
"Wet","WoodyCrop:All",83,"fallw",0.06403
"Wet","WoodyCrop:All",84,"fallw",0.064951
"Wet","WoodyCrop:All",85,"fallw",0.06218
"Wet","WoodyCrop:All",86,"fallw",0.064638
"Wet","WoodyCrop:All",87,"fallw",0.064943
"Wet","WoodyCrop:All",88,"fallw",0.066074
"Wet","WoodyCrop:All",89,"fallw",0.065266
"Wet","WoodyCrop:All",90,"fallw",0.06778
"Wet","WoodyCrop:All",91,"fallw",0.067116
"Wet","WoodyCrop:All",92,"fallw",0.063696
"Wet","WoodyCrop:All",93,"fallw",0.06216
"Wet","WoodyCrop:All",94,"fallw",0.059252
"Wet","WoodyCrop:All",95,"fallw",0.061185
"Wet","WoodyCrop:All",96,"fallw",0.061262
"Wet","WoodyCrop:All",97,"fallw",0.061551
"Wet","WoodyCrop:All",98,"fallw",0.064649
"Wet","WoodyCrop:All",99,"fallw",0.067564
"Wet","WoodyCrop:All",100,"fallw",0.067352
"Wet","WoodyCrop:All",101,"fallw",0.068048
"Wet","WoodyCrop:All",102,"fallw",0.064228
"Wet","WoodyCrop:All",103,"fallw",0.062941
"Wet","WoodyCrop:All",104,"fallw",0.062838
"Wet","WoodyCrop:All",105,"fallw",0.061804
"Wet","WoodyCrop:All",106,"fallw",0.062778
"Wet","WoodyCrop:All",107,"fallw",0.061319
"Wet","WoodyCrop:All",108,"fallw",0.062221
"Wet","WoodyCrop:All",109,"fallw",0.06291
"Wet","WoodyCrop:All",110,"fallw",0.06531
"Wet","WoodyCrop:All",20,"rawlitc",0.180769
"Wet","WoodyCrop:All",21,"rawlitc",0.171637
"Wet","WoodyCrop:All",22,"rawlitc",0.175593
"Wet","WoodyCrop:All",23,"rawlitc",0.172429
"Wet","WoodyCrop:All",24,"rawlitc",0.173504
"Wet","WoodyCrop:All",25,"rawlitc",0.167183
"Wet","WoodyCrop:All",26,"rawlitc",0.171145
"Wet","WoodyCrop:All",27,"rawlitc",0.170687
"Wet","WoodyCrop:All",28,"rawlitc",0.165896
"Wet","WoodyCrop:All",29,"rawlitc",0.167215
"Wet","WoodyCrop:All",30,"rawlitc",0.164665
"Wet","WoodyCrop:All",31,"rawlitc",0.170508
"Wet","WoodyCrop:All",32,"rawlitc",0.170226
"Wet","WoodyCrop:All",33,"rawlitc",0.167493
"Wet","WoodyCrop:All",34,"rawlitc",0.167284
"Wet","WoodyCrop:All",35,"rawlitc",0.167821
"Wet","WoodyCrop:All",36,"rawlitc",0.161874
"Wet","WoodyCrop:All",37,"rawlitc",0.163635
"Wet","WoodyCrop:All",38,"rawlitc",0.155963
"Wet","WoodyCrop:All",39,"rawlitc",0.157757
"Wet","WoodyCrop:All",40,"rawlitc",0.162893
"Wet","WoodyCrop:All",41,"rawlitc",0.160274
"Wet","WoodyCrop:All",42,"rawlitc",0.163867
"Wet","WoodyCrop:All",43,"rawlitc",0.161715
"Wet","WoodyCrop:All",44,"rawlitc",0.16451
"Wet","WoodyCrop:All",45,"rawlitc",0.165815
"Wet","WoodyCrop:All",46,"rawlitc",0.169555
"Wet","WoodyCrop:All",47,"rawlitc",0.163079
"Wet","WoodyCrop:All",48,"rawlitc",0.161264
"Wet","WoodyCrop:All",49,"rawlitc",0.159683
"Wet","WoodyCrop:All",50,"rawlitc",0.155319
"Wet","WoodyCrop:All",51,"rawlitc",0.158144
"Wet","WoodyCrop:All",52,"rawlitc",0.163499
"Wet","WoodyCrop:All",53,"rawlitc",0.156796
"Wet","WoodyCrop:All",54,"rawlitc",0.162145
"Wet","WoodyCrop:All",55,"rawlitc",0.160964
"Wet","WoodyCrop:All",56,"rawlitc",0.163146
"Wet","WoodyCrop:All",57,"rawlitc",0.159556
"Wet","WoodyCrop:All",58,"rawlitc",0.163869
"Wet","WoodyCrop:All",59,"rawlitc",0.16616
"Wet","WoodyCrop:All",60,"rawlitc",0.161721
"Wet","WoodyCrop:All",61,"rawlitc",0.164355
"Wet","WoodyCrop:All",62,"rawlitc",0.162586
"Wet","WoodyCrop:All",63,"rawlitc",0.169478
"Wet","WoodyCrop:All",64,"rawlitc",0.170286
"Wet","WoodyCrop:All",65,"rawlitc",0.169494
"Wet","WoodyCrop:All",66,"rawlitc",0.169803
"Wet","WoodyCrop:All",67,"rawlitc",0.169733
"Wet","WoodyCrop:All",68,"rawlitc",0.165023
"Wet","WoodyCrop:All",69,"rawlitc",0.166777
"Wet","WoodyCrop:All",70,"rawlitc",0.159467
"Wet","WoodyCrop:All",71,"rawlitc",0.160991
"Wet","WoodyCrop:All",72,"rawlitc",0.164971
"Wet","WoodyCrop:All",73,"rawlitc",0.16352
"Wet","WoodyCrop:All",74,"rawlitc",0.168117
"Wet","WoodyCrop:All",75,"rawlitc",0.165636
"Wet","WoodyCrop:All",76,"rawlitc",0.169393
"Wet","WoodyCrop:All",77,"rawlitc",0.169704
"Wet","WoodyCrop:All",78,"rawlitc",0.172899
"Wet","WoodyCrop:All",79,"rawlitc",0.165696
"Wet","WoodyCrop:All",80,"rawlitc",0.163894
"Wet","WoodyCrop:All",81,"rawlitc",0.162623
"Wet","WoodyCrop:All",82,"rawlitc",0.158189
"Wet","WoodyCrop:All",83,"rawlitc",0.160161
"Wet","WoodyCrop:All",84,"rawlitc",0.164706
"Wet","WoodyCrop:All",85,"rawlitc",0.159027
"Wet","WoodyCrop:All",86,"rawlitc",0.16512
"Wet","WoodyCrop:All",87,"rawlitc",0.164297
"Wet","WoodyCrop:All",88,"rawlitc",0.166618
"Wet","WoodyCrop:All",89,"rawlitc",0.161019
"Wet","WoodyCrop:All",90,"rawlitc",0.166377
"Wet","WoodyCrop:All",91,"rawlitc",0.165909
"Wet","WoodyCrop:All",92,"rawlitc",0.16178
"Wet","WoodyCrop:All",93,"rawlitc",0.164989
"Wet","WoodyCrop:All",94,"rawlitc",0.162336
"Wet","WoodyCrop:All",95,"rawlitc",0.169621
"Wet","WoodyCrop:All",96,"rawlitc",0.170646
"Wet","WoodyCrop:All",97,"rawlitc",0.168386
"Wet","WoodyCrop:All",98,"rawlitc",0.167853
"Wet","WoodyCrop:All",99,"rawlitc",0.167087
"Wet","WoodyCrop:All",100,"rawlitc",0.16305
"Wet","WoodyCrop:All",101,"rawlitc",0.165316
"Wet","WoodyCrop:All",102,"rawlitc",0.158357
"Wet","WoodyCrop:All",103,"rawlitc",0.159756
"Wet","WoodyCrop:All",104,"rawlitc",0.164116
"Wet","WoodyCrop:All",105,"rawlitc",0.161995
